//如果你抓包或破解获取到了直播源，请自用，别公开，以防止人数过多拥挤卡顿.谢谢！//
🇨🇳央卫V4,#genre#
晴彩竞技,http://ottrrs.hl.chinamobile.com/PLTV/88888888/quanjingtv/3221226124/index.m3u8$黑龙江移动
CCTV-1综合,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000004000002226&livemode=1&stbId=3$全国移动内网
CCTV-1综合,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000018602&livemode=1&stbId=3$全国移动内网
CCTV-2财经,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000031101&livemode=1&stbId=3$全国移动内网
CCTV-2财经,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023315&livemode=1&stbId=3$全国移动内网
CCTV-3综艺,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000004000008883&livemode=1&stbId=3$全国移动内网
CCTV-3综艺,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000013682&livemode=1&stbId=3$全国移动内网
CCTV-4国际,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000031102&livemode=1&stbId=3$全国移动内网
CCTV-4国际,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265004&livemode=1&stbId=3$全国移动内网
CCTV-5体育,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000004000008885&livemode=1&stbId=3$全国移动内网
CCTV-5+赛事,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000031127&livemode=1&stbId=3$全国移动内网
CCTV-5体育,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000025222&livemode=1&stbId=3$全国移动内网
CCTV-5+赛事,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000018504&livemode=1&stbId=3$全国移动内网
CCTV-6电影,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000004000008886&livemode=1&stbId=3$全国移动内网
CCTV-6电影,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001737&livemode=1&stbId=3$全国移动内网
CCTV-7军事,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000031104&livemode=1&stbId=3$全国移动内网
CCTV-7军事,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000024341&livemode=1&stbId=3$全国移动内网
CCTV-8电视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000004000008888&livemode=1&stbId=3$全国移动内网
CCTV-8电视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000031433&livemode=1&stbId=3$全国移动内网
CCTV-9纪录,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000010000018384&livemode=1&stbId=3$全国移动内网
CCTV-9纪录,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014583&livemode=1&stbId=3$全国移动内网
CCTV-10科教,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000004000012827&livemode=1&stbId=3$全国移动内网
CCTV-10科教,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=3$全国移动内网
CCTV-11戏曲,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000031106&livemode=1&stbId=3$全国移动内网
CCTV-11戏曲,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=3$全国移动内网
CCTV-12社法,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000031107&livemode=1&stbId=3$全国移动内网
CCTV-12社法,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000032494&livemode=1&stbId=3$全国移动内网
CCTV-13新闻,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000031108&livemode=1&stbId=3$全国移动内网
CCTV-13新闻,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021303&livemode=1&stbId=3$全国移动内网
CCTV-14少儿,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000004000006673&livemode=1&stbId=3$全国移动内网
CCTV-14少儿,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000008170&livemode=1&stbId=3$全国移动内网
CCTV-15音乐,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000011000031109&livemode=1&stbId=3$全国移动内网
CCTV-15音乐,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265014&livemode=1&stbId=3$全国移动内网
CCTV-16奥匹,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000008000023253&livemode=1&stbId=3$全国移动内网
CCTV-16奥匹,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000006000233002&livemode=1&stbId=3$全国移动内网
CCTV-17农村,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268004&livemode=1&stbId=3$全国移动内网
上海卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000030202&livemode=1&stbId=3$全国移动内网
上海卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000005866&livemode=1&stbId=3$全国移动内网
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009115&livemode=1&stbId=3$全国移动内网
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000032695&livemode=1&stbId=3$全国移动内网
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009806&livemode=1&stbId=3$全国移动内网
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=3$全国移动内网
江苏卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000004684&livemode=1&stbId=3$全国移动内网
江苏卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001828&livemode=1&stbId=3$全国移动内网
北京卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000017156&livemode=1&stbId=3$全国移动内网
北京卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000021288&livemode=1&stbId=3$全国移动内网
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000000831&livemode=1&stbId=3$全国移动内网
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000003475&livemode=1&stbId=3$全国移动内网
福建卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=3$全国移动内网
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000020780&livemode=1&stbId=3$全国移动内网
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000030159&livemode=1&stbId=3$全国移动内网
广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000028357&livemode=1&stbId=3$全国移动内网
广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=3$全国移动内网
深圳卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000011645&livemode=1&stbId=3$全国移动内网
深圳卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009227&livemode=1&stbId=3$全国移动内网
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000010355&livemode=1&stbId=3$全国移动内网
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000024621&livemode=1&stbId=3$全国移动内网
重庆卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000002000018937&livemode=1&stbId=3$全国移动内网
江西卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000013731&livemode=1&stbId=3$全国移动内网
山东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=3$全国移动内网
海南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3$全国移动内网
辽宁卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000002000024033&livemode=1&stbId=3$全国移动内网
黑龙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009082&livemode=1&stbId=3$全国移动内网
黑龙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=3$全国移动内网
CCTV-1综合,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000018602/index.m3u8?livemode=1&stbId=10&channel-
id=ystenlive&Contentid=1000000001000018602$全国移动内网
CCTV-2财经,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000023315/index.m3u8?livemode=1&stbId=10&channel-
id=ystenlive&Contentid=1000000001000023315$全国移动内网
CCTV-3综艺,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000013682/index.m3u8?livemode=1&stbId=10&channel-
id=ystenlive&Contentid=1000000001000013682$全国移动内网
CCTV-4国际,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031102/index.m3u8?livemode=1&stbId=10&channel-
id=bestzb&Contentid=5000000011000031102$全国移动内网
CCTV-5体育,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000005000025222/index.m3u8?livemode=1&stbId=10&channel-
id=ystenlive&Contentid=1000000005000025222
CCTV-6电影,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000001737/1.m3u8?channel-
id=ystenlive&Contentid=1000000001000001737&livemode=1&stbId=3$全国移动内网
CCTV-7军事,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000024341/index.m3u8?livemode=1&stbId=10&channel-
id=ystenlive&Contentid=1000000001000024341$全国移动内网
CCTV-8电视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000003736/index.m3u8?livemode=1&stbId=10&channel-
id=ystenlive&Contentid=1000000001000003736$全国移动内网
CCTV-9纪录,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000014583/index.m3u8?livemode=1&stbId=10&channel-
id=ystenlive&Contentid=1000000001000014583$全国移动内网
CCTV-10科教,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000023734/index.m3u8?livemode=1&stbId=10&channel-
id=ystenlive&Contentid=1000000001000023734$全国移动内网
CCTV-11戏曲,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031106/index.m3u8?livemode=1&stbId=10&channel-
id=bestzb&Contentid=5000000011000031106$全国移动内网
CCTV-12社法,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000032494/index.m3u8?livemode=1&stbId=10&channel-
id=ystenlive&Contentid=1000000001000032494$全国移动内网
CCTV-14少儿,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000008170/index.m3u8?livemode=1&stbId=10&channel-
id=ystenlive&Contentid=1000000001000008170$全国移动内网
CCTV-15音乐,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031109/index.m3u8?livemode=1&stbId=10&channel-
id=bestzb&Contentid=5000000011000031109$全国移动内网
CCTV-16奥匹,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000008000023253/index.m3u8?livemode=1&stbId=10&channel-
id=bestzb&Contentid=5000000008000023253$全国移动内网
CCTV-17农村,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000268004/index.m3u8?livemode=1&stbId=10&channel-
id=ystenlive&Contentid=1000000006000268004$全国移动内网
上海卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265018/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265018&livemode=1&stbId=3$全国移动内网
上海卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000014098/1.m3u8?channel-id=bestzb&Contentid=5000000004000014098&livemode=1&stbId=3$全
国移动内网
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000014260/1.m3u8?channel-
id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=3$全国移动内网
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000007275/1.m3u8?channel-id=bestzb&Contentid=5000000004000007275&livemode=1&stbId=3$全
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265031/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=3$全国移动内网
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265024/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265024&livemode=1&stbId=3$全国移动内网
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006692/1.m3u8?channel-id=bestzb&Contentid=5000000004000006692&livemode=1&stbId=3$全
广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265034/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265034&livemode=1&stbId=3$全国移动内网
广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000014176/1.m3u8?channel-
id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=3$全国移动内网
福建卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265033/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265033&livemode=1&stbId=3$全国移动内网
北京卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265027/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265027&livemode=1&stbId=3$全国移动内网
四川卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006119/1.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=3$全
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265026/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=3$全国移动内网
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006827/1.m3u8?channel-id=bestzb&Contentid=5000000004000006827&livemode=1&stbId=3$全
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265025/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265025&livemode=1&stbId=3$全国移动内网
山东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265019/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265019&livemode=1&stbId=3$全国移动内网
广西卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031118/1.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3$全
江苏卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265030/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265030&livemode=1&stbId=3$全国移动内网
江西卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000006000268001/1.m3u8?channel-
id=ystenlive&Contentid=1000000006000268001&livemode=1&stbId=3$全国移动内网
河北卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000006000040016/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3$全
河南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031119/1.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=3$全
海南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3$全
深圳卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265028/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265028&livemode=1&stbId=3$全国移动内网
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000024621/1.m3u8?channel-
id=ystenlive&Contentid=1000000001000024621&livemode=1&stbId=3$全国移动内网
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265023/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265023&livemode=1&stbId=3$全国移动内网
甘肃卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031121/1.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3$全
贵州卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000025843/1.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=3$全
辽宁卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265022/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265022&livemode=1&stbId=3$全国移动内网
重庆卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000001096/1.m3u8?channel-
id=ystenlive&Contentid=1000000001000001096&livemode=1&stbId=3$全国移动内网
青海卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000002000013359/1.m3u8?channel-
id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=3$全国移动内网
黑龙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000001925/1.m3u8?channel-
id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=3$全国移动内网
黑龙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265029/1.m3u8?channel-
id=ystenlive&Contentid=1000000005000265029&livemode=1&stbId=3$全国移动内网
上海新闻综合,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031110/1.m3u8?channel-
id=bestzb&Contentid=5000000011000031110&livemode=1&stbId=3$全国移动内网
上海都市,http://gslbservzqhsw.itv.cmvideo.cn/5000000010000018926/1.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=3$全
五星体育,http://gslbservzqhsw.itv.cmvideo.cn/5000000010000017540/1.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3$全
精品体育,http://gslbservzqhsw.itv.cmvideo.cn/1000000004000014634/1.m3u8?channel-
id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3$全国移动内网
NEWTV超级电影,http://gslbservzqhsw.itv.cmvideo.cn/1000000003000012426/1.m3u8?channel-
id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=3$全国移动内网
NEWTV动作电影,http://gslbservzqhsw.itv.cmvideo.cn/1000000004000018653/1.m3u8?channel-
id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=3$全国移动内网
NEWTV惊悚悬疑,http://gslbservzqhsw.itv.cmvideo.cn/1000000004000024282/1.m3u8?channel-
id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=3$全国移动内网
NEWTV黑莓电影,http://gslbservzqhsw.itv.cmvideo.cn/1000000004000019624/1.m3u8?channel-
id=ystenlive&Contentid=1000000004000019624&livemode=1&stbId=3$全国移动内网
NEWTV超级电视剧,http://gslbservzqhsw.itv.cmvideo.cn/1000000006000268003/1.m3u8?channel-
id=ystenlive&Contentid=1000000006000268003&livemode=1&stbId=3$全国移动内网
CCTV-1综合,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226908/1.m3u8$福建移动内网
CCTV-2财经,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225923/1.m3u8$福建移动内网
CCTV-4国际,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225802/1.m3u8$福建移动内网
CCTV-5+赛事,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225939/1.m3u8$福建移动内网
CCTV-7军事,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225927/1.m3u8$福建移动内网
CCTV-9纪录,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225929/1.m3u8$福建移动内网
CCTV-10科教,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225931/1.m3u8$福建移动内网
CCTV-11戏曲,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225815/1.m3u8$福建移动内网
CCTV-12社法,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225932/1.m3u8$福建移动内网
CCTV-13新闻,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225817/1.m3u8$福建移动内网
CCTV-14少儿,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225933/1.m3u8$福建移动内网
CCTV-15音乐,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225818/1.m3u8$福建移动内网
CCTV-16奥匹,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227125/1.m3u8$福建移动内网
CCTV-16奥匹,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227162/1.m3u8$福建移动内网
